who,color,heading,xcor,ycor,shape,label,label-color,breed,hidden?,size,pen-size,pen-mode,total_market_value,structure_value,sq.ft.,damage_pct_10y,damage_pct_100y,cost_to_personal_property_10y,cost_to_personal_property_100y,latitude,longitude,elevation,stories,basement,inundation_10y,inundation_100y,future_loss,future_benefit,mot_year,ori_year,ori_moved?,nearhouse,move,normal_inf?,poor_inf?,s_prime,moved?,cnear,nbpast_move
2544,25,260,-437.8432365,530.7029461,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",492000,318000,2000,0.209,0.314,43001,50000,40.61673,-73.919478,3.5,2,"""""",18,47,2.27E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2545,35,89,-406.4130686,574.4781461,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",630000,471000,2500,0.209,0.314,43001,50000,40.620432,-73.91682,3.5,2,"""""",18,47,2.67E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2546,25,30,-303.691523,749.7326675,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",433000,225000,4233,0.401,0.532,46633,50000,40.635253,-73.908133,3.3,1,"""""",26,55,2.10E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2547,35,56,-809.0692297,210.3469989,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",747000,552000,2138,0.263,0.362,46633,50000,40.589638,-73.950872,3.3,2,"""""",26,55,3.00E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2548,25,146,-672.3042479,172.9689852,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",539000,399000,1620,0.263,0.362,46633,50000,40.586477,-73.939306,3.3,2,"""""",26,55,2.40E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2549,35,188,-216.7796593,768.7705043,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",666000,53000,14390,0,0.152,0,32317,40.636863,-73.900783,4.4,2,"""""",0,12,2.77E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2550,15,355,-127.8339397,711.3613753,"""circle""","""""",9.9,{breed poors},FALSE,5,1,"""up""",378000,256000,1458,0.314,0.449,50000,50000,40.632008,-73.893261,2.8,2,"""""",46,75,1.00E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2551,25,260,-616.0184695,546.0751125,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",563000,391000,2000,0,0,0,0,40.61803,-73.934546,5.1,2.5,"""""",0,0,2.47E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2552,25,226,-396.1610161,521.5151206,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",554000,324000,2804,0.362,0.449,50000,50000,40.615953,-73.915953,2.7,2,"""""",50,78,2.45E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2553,35,311,-743.6783989,244.5559815,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",789000,612000,2000,0.152,0.314,26470,50000,40.592531,-73.945342,3.7,2,"""""",10,39,3.12E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2554,25,108,-48.18246843,798.2495895,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",410000,250000,2600,0.449,0.524,50000,50000,40.639356,-73.886525,2,2,"""""",77,106,2.04E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2555,25,59,-443.0224741,530.3836781,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",468000,300000,2000,0.209,0.314,43001,50000,40.616703,-73.919916,3.5,2,"""""",18,47,2.20E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2556,25,346,-618.7736347,548.5583086,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",562000,377000,2000,0,0,0,0,40.61824,-73.934779,5.2,2.5,"""""",0,0,2.47E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2557,35,208,-374.0723955,412.5974094,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",668000,501000,1800,0.524,0.587,50000,50000,40.606742,-73.914085,1.3,2,"""""",105,134,2.77E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2558,25,159,-316.0010809,886.4739997,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",534000,277000,4000,0,0,0,0,40.646817,-73.909174,7,1,"""""",0,0,2.39E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2559,25,249,-426.7989262,593.5751066,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",490000,372000,2313,0.263,0.362,46633,50000,40.622047,-73.918544,3.2,2,"""""",30,59,2.26E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2560,25,93,-509.8559236,548.2272158,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",467000,293000,3000,0,0.152,0,7207,40.618212,-73.925568,4.6,2,"""""",0,4,2.20E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2561,55,27,-295.9699656,422.4828949,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",1156000,833000,4600,0.705,0.754,50000,50000,40.607578,-73.90748,1.3,1,"""""",105,134,4.17E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2562,15,139,-531.4360802,710.4390453,"""circle""","""""",9.9,{breed poors},FALSE,5,1,"""up""",288000,154000,2500,0,0,0,0,40.63193,-73.927393,6,1,"""""",0,0,8692104.579,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2563,75,322,-786.1883513,99.45455566,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",1496000,1078000,3000,0.587,0.587,50000,50000,40.58026,-73.948937,0.5,2.5,"""""",136,165,5.15E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2564,25,358,-301.0427805,843.0535421,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",496000,175000,4860,0,0,0,0,40.643145,-73.907909,6.2,1,"""""",0,0,2.28E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2565,25,210,-38.1669108,776.0308967,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",435000,306000,2133,0.362,0.488,50000,50000,40.637477,-73.885678,2.5,2,"""""",58,86,2.11E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2566,35,272,-328.3579377,464.6972287,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",609000,428000,1800,0.407,0.488,50000,50000,40.611148,-73.910219,2.3,2,"""""",65,94,2.61E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2567,25,121,-497.0970255,644.610699,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",580000,412000,2500,0,0,0,0,40.626363,-73.924489,4.7,2,"""""",0,0,2.52E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2568,25,228,-581.6321158,572.456115,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",487000,340000,2275,0,0,0,0,40.620261,-73.931638,5.2,2.5,"""""",0,0,2.26E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2569,35,291,-763.0828027,160.8840974,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",685000,499000,2151,0.314,0.407,50000,50000,40.585455,-73.946983,3,1.75,"""""",38,67,2.82E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2570,15,127,-107.7555255,806.4441367,"""circle""","""""",9.9,{breed poors},FALSE,5,1,"""up""",370000,265000,2600,0.314,0.407,50000,50000,40.640049,-73.891563,3,2,"""""",38,67,9904268.823,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2571,15,216,-637.787822,139.6941573,"""circle""","""""",9.9,{breed poors},FALSE,5,1,"""up""",287000,194000,966,0.754,0.754,50000,50000,40.583663,-73.936387,0.5,1,"""""",136,165,8677322.088,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2572,25,121,-585.1913636,709.6940864,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",557000,420000,2000,0,0,0,0,40.631867,-73.931939,6.9,2,"""""",0,0,2.46E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2573,25,15,-340.4191759,543.887535,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",532000,383000,2150,0.314,0.407,50000,50000,40.617845,-73.911239,2.9,2,"""""",42,71,2.38E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2574,35,25,-640.8267811,455.1191866,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",679000,531000,2000,0,0.209,0,43001,40.610338,-73.936644,4.2,2,"""""",0,19,2.81E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2575,15,112,-384.4426955,827.3029839,"""circle""","""""",9.9,{breed poors},FALSE,5,1,"""up""",330000,113000,2500,0,0,0,0,40.641813,-73.914962,5.8,2,"""""",0,0,9312969.192,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2576,35,65,-876.8131844,227.3391551,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",645000,487000,2500,0,0.209,0,43001,40.591075,-73.956601,4.3,2,"""""",0,15,2.71E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2577,35,93,-582.4125489,436.7198859,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",781000,606000,2425,0,0.263,0,46633,40.608782,-73.931704,4,2,"""""",0,27,3.10E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2578,15,188,-900.4508464,170.2847684,"""circle""","""""",9.9,{breed poors},FALSE,5,1,"""up""",354000,223000,1500,0.401,0.532,46633,50000,40.58625,-73.9586,3.3,1,"""""",26,55,9667748.971,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2579,35,293,-344.7352073,583.8788171,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",675000,472000,2600,0.362,0.449,50000,50000,40.621227,-73.911604,2.6,2,"""""",54,82,2.79E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2580,35,107,-650.7595655,477.0067865,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",622000,464000,1850,0,0,0,0,40.612189,-73.937484,4.7,2,"""""",0,0,2.64E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2581,25,211,-681.7876921,504.9131809,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",554000,386000,1900,0,0,0,0,40.614549,-73.940108,5.8,2,"""""",0,0,2.45E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2582,35,104,-558.1836497,447.1493095,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",655000,497000,2017,0,0.263,0,46633,40.609664,-73.929655,4,2,"""""",0,27,2.74E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2583,35,181,-371.3527046,598.7543442,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",657000,392000,2703,0.314,0.407,50000,50000,40.622485,-73.913855,3,2,"""""",38,67,2.74E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2584,25,317,-521.8698629,516.4186562,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",425000,293000,1600,0,0.209,0,43001,40.615522,-73.926584,4.3,2,"""""",0,15,2.08E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2585,15,324,-143.348003,801.312198,"""circle""","""""",9.9,{breed poors},FALSE,5,1,"""up""",332000,180000,2470,0.233,0.471,26470,50000,40.639615,-73.894573,3.7,1,"""""",10,39,9342534.174,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2586,35,79,-690.455229,533.7182557,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",628000,471000,2100,0,0,0,0,40.616985,-73.940841,6.4,2,"""""",0,0,2.66E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2587,35,71,-681.8349911,473.7549821,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",693000,514000,2000,0,0,0,0,40.611914,-73.940112,4.9,2,"""""",0,0,2.85E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2588,35,166,-461.8356408,523.016863,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",667000,395000,4000,0.314,0.449,50000,50000,40.61608,-73.921507,2.8,2.5,"""""",46,75,2.77E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2589,25,152,-360.6158376,428.1705964,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",590000,413000,2100,0.449,0.557,50000,50000,40.608059,-73.912947,1.9,2,"""""",81,110,2.55E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2590,25,33,-685.9263523,508.6616245,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",554000,384000,1900,0,0,0,0,40.614866,-73.940458,5.8,2,"""""",0,0,2.45E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2591,25,181,-611.4186443,603.969056,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",495000,342000,1833,0,0.152,0,7207,40.622926,-73.934157,4.6,2,"""""",0,4,2.28E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2592,15,291,-190.6588012,786.614042,"""circle""","""""",9.9,{breed poors},FALSE,5,1,"""up""",378000,196000,2933,0,0,0,0,40.638372,-73.898574,4.7,1,"""""",0,0,1.00E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2593,25,243,-67.10205781,850.7632748,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",501000,341000,2600,0.488,0.587,50000,50000,40.643797,-73.888125,1.6,2,"""""",93,122,2.30E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2594,35,197,-610.6382113,541.2387925,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",626000,439000,2667,0,0,0,0,40.617621,-73.934091,4.9,2,"""""",0,0,2.65E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2595,25,89,-568.4830012,464.4370843,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",581000,415000,2000,0,0.209,0,43001,40.611126,-73.930526,4.3,2,"""""",0,15,2.53E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2596,35,215,-644.7171217,453.5583204,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",620000,458000,2050,0,0.152,0,32317,40.610206,-73.936973,4.4,2,"""""",0,12,2.64E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2597,25,264,-581.1946003,527.8886572,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",562000,415000,2250,0,0.209,0,43001,40.616492,-73.931601,4.1,2,"""""",0,23,2.47E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2598,25,94,-156.4734682,742.8624916,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",439000,289000,3600,0.532,0.632,50000,50000,40.634672,-73.895683,2.7,1,"""""",50,78,2.12E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2599,35,294,-572.3851665,416.7833686,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",645000,527000,1700,0.209,0.314,43001,50000,40.607096,-73.930856,3.5,2,"""""",18,47,2.71E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2600,35,162,-656.175298,455.8877949,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",664000,479000,1808,0,0.152,0,20624,40.610403,-73.937942,4.5,2,"""""",0,8,2.76E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2601,25,49,-92.02861682,687.6291153,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",437000,274000,2100,0.362,0.488,50000,50000,40.630001,-73.890233,2.5,2,"""""",58,86,2.11E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2602,25,248,-592.8774468,675.8871452,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",556000,378000,2870,0,0,0,0,40.629008,-73.932589,6.5,2,"""""",0,0,2.45E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2603,35,86,-630.7993987,453.0616812,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",701000,526000,2000,0,0.209,0,43001,40.610164,-73.935796,4.1,2,"""""",0,23,2.87E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2604,65,250,-714.3766848,80.18022397,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",1342000,852000,4000,0.488,0.557,50000,50000,40.57863,-73.942864,1.7,2,"""""",89,118,4.71E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2605,25,18,-581.66759,578.4276104,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",451000,306000,2333,0,0,0,0,40.620766,-73.931641,5,2,"""""",0,0,2.15E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2606,45,182,-238.7145583,558.9049591,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",929000,595000,6000,0.471,0.586,50000,50000,40.619115,-73.902638,2.9,1,"""""",42,71,3.52E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2607,25,31,-506.6277687,518.1450687,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",502000,239000,3000,0,0.209,0,43001,40.615668,-73.925295,4.3,2,"""""",0,15,2.30E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2608,15,291,-442.9988246,906.918981,"""circle""","""""",9.9,{breed poors},FALSE,5,1,"""up""",380000,164000,2192,0,0,0,0,40.648546,-73.919914,7,1,"""""",0,0,1.01E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2609,25,0,-178.0536248,757.1822558,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",462000,345000,1895,0,0.263,0,46633,40.635883,-73.897508,4,2,"""""",0,27,2.18E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2610,25,306,-379.8192208,404.6275324,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",565000,309000,2300,0.587,0.587,50000,50000,40.606068,-73.914571,0.6,2,"""""",132,161,2.48E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2611,15,7,-366.2089412,797.7884245,"""circle""","""""",9.9,{breed poors},FALSE,5,1,"""up""",342000,155000,2500,0,0.321,0,43001,40.639317,-73.91342,4.3,1,"""""",0,15,9490359.081,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2612,45,35,-358.2154147,384.5018192,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",888000,547000,4000,0.754,0.754,50000,50000,40.604366,-73.912744,0.2,1,"""""",148,177,3.41E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2613,15,124,-80.88970858,774.7892987,"""circle""","""""",9.9,{breed poors},FALSE,5,1,"""up""",246000,161000,1424,0.532,0.632,50000,50000,40.637372,-73.889291,2.6,1,"""""",54,82,8071239.966,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2614,25,59,-731.8181813,179.5435425,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",590000,477000,1285,0.314,0.407,50000,50000,40.587033,-73.944339,3,2,"""""",38,67,2.55E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2615,35,170,-339.4613717,592.2270859,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",651000,487000,2450,0.362,0.449,50000,50000,40.621933,-73.911158,2.7,2,"""""",50,78,2.73E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2616,35,15,-527.6403376,453.7475163,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",608000,465000,1600,0.152,0.314,26470,50000,40.610222,-73.927072,3.7,2,"""""",10,39,2.60E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2617,25,323,-371.2817561,436.1995972,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",599000,348000,2940,0.362,0.488,50000,50000,40.608738,-73.913849,2.5,2,"""""",58,86,2.58E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2618,25,257,-89.1315547,857.9645435,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",534000,316000,2700,0.488,0.557,50000,50000,40.644406,-73.889988,1.8,2,"""""",85,114,2.39E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2619,35,237,-390.9463043,580.2013219,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",689000,490000,2880,0.314,0.449,50000,50000,40.620916,-73.915512,2.8,2,"""""",46,75,2.83E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2620,25,287,-550.3911438,559.6853921,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",547000,318000,4000,0,0,0,0,40.619181,-73.928996,4.9,2,"""""",0,0,2.43E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2621,25,167,-75.03646061,817.3583748,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",400000,263000,2600,0.407,0.524,50000,50000,40.640972,-73.888796,2.2,2,"""""",69,98,2.01E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2622,25,269,-566.4609701,501.5667785,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",556000,405000,2300,0,0.263,0,46633,40.614266,-73.930355,4,2,"""""",0,27,2.45E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2623,35,311,-709.670437,485.6861482,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",789000,574000,3000,0,0,0,0,40.612923,-73.942466,5.5,2.5,"""""",0,0,3.12E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2624,25,75,-404.9940994,521.1958525,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",538000,320000,2600,0.314,0.407,50000,50000,40.615926,-73.9167,2.9,2,"""""",42,71,2.40E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2625,25,31,-566.2599494,708.2159935,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",504000,332000,2775,0,0,0,0,40.631742,-73.930338,6.4,1,"""""",0,0,2.30E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2626,25,247,-290.9799239,876.7185865,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",416000,263000,2500,0,0,0,0,40.645992,-73.907058,6.8,2,"""""",0,0,2.05E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2627,45,309,-339.2485263,490.7116641,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",949000,635000,4900,0.532,0.632,50000,50000,40.613348,-73.91114,2.6,1,"""""",54,82,3.58E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2628,25,66,-470.2785076,778.230299,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",420000,270000,1800,0.557,0.587,50000,50000,40.637663,-73.922221,1,2,"""""",117,145,2.06E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2629,35,106,-209.5665659,546.7018239,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",661000,476000,4000,0.532,0.632,50000,50000,40.618083,-73.900173,2.7,1,"""""",50,78,2.75E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2630,25,95,-492.4617261,665.2212267,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",491000,323000,2000,0,0.209,0,43001,40.628106,-73.924097,4.2,2,"""""",0,19,2.27E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2631,25,2,-397.0242224,527.5930386,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",562000,359000,2600,0.362,0.449,50000,50000,40.616467,-73.916026,2.7,2,"""""",50,78,2.47E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2632,35,352,-627.8432129,480.9444261,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",621000,465000,1573,0,0,0,0,40.612522,-73.935546,4.7,2,"""""",0,0,2.64E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2633,15,311,-430.77204,603.7325612,"""circle""","""""",9.9,{breed poors},FALSE,5,1,"""up""",376000,281000,1300,0,0.263,0,46633,40.622906,-73.91888,4,2,"""""",0,27,9992963.768,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2634,25,276,-364.3642812,436.5425147,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",501000,371000,1365,0.407,0.488,50000,50000,40.608767,-73.913264,2.4,2,"""""",62,90,2.30E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2635,25,339,-590.9854878,497.5700152,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",505000,312000,2000,0,0.152,0,32317,40.613928,-73.932429,4.4,2,"""""",0,12,2.31E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2636,55,259,-332.6976185,377.4424474,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",1166000,645000,6000,0.754,0.754,50000,50000,40.603769,-73.910586,0.1,1,"""""",152,181,4.20E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
2637,115,341,-784.450114,56.28241763,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",2242000,1638000,6000,0.557,0.587,50000,50000,40.576609,-73.94879,1.2,2.5,"""""",109,138,7.29E+07,0,200,200,FALSE,0,0,FALSE,FALSE,1E+12,FALSE,0,0
