who,color,heading,xcor,ycor,shape,label,label-color,breed,hidden?,size,pen-size,pen-mode,total_market_value,structure_value,sq.ft.,damage_pct_10y,damage_pct_100y,cost_to_personal_property_10y,cost_to_personal_property_100y,latitude,longitude,elevation,stories,basement,inundation_10y,inundation_100y,future_loss,future_benefit,mot_year,ori_year,ori_moved?,nearhouse,move,normal_inf?,poor_inf?,s_prime,moved?,cnear,nbpast_move
375,39,64,-876.186473,202.0105549,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",674000,494000,2867,0.314,0.407,50000,50000,40.588933,-73.956548,3,2,"""""",38,67,3.33E+08,0,1,1,TRUE,{turtles 5760 1617 4106 3682 1097 3324 4998 3999 5682 508},0,FALSE,FALSE,-697856.808,TRUE,0,2
376,69,320,-758.7549467,78.90315169,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",1204000,873000,3000,0.587,0.587,50000,50000,40.578522,-73.946617,0.9,2,"""""",121,149,5.14E+08,0,1,1,TRUE,{turtles 1789 457 5009 1329 48 4691 1881 1933 827 4748},0,FALSE,FALSE,-261372.3196,TRUE,0,2
377,29,315,-325.9456901,572.0422489,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",581000,372000,3135,0.362,0.449,50000,50000,40.620226,-73.910015,2.7,2,"""""",50,78,3.01E+08,0,1,1,TRUE,{turtles 2844 4051 5696 4550 5609 5540 176 2809 3492 4654},0,FALSE,FALSE,-774447.4824,TRUE,0,2
378,29,321,-128.4606511,737.1984395,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",591000,345000,3800,0.362,0.449,50000,50000,40.634193,-73.893314,2.7,2,"""""",50,78,3.05E+08,0,1,1,TRUE,{turtles 4075 4555 5686 5329 3560 4208 5155 953 3620 2321},0,FALSE,FALSE,-766211.926,TRUE,0,2
379,39,150,-508.8153462,449.9044747,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",733000,430000,4000,0.401,0.532,46633,50000,40.609897,-73.92548,3.2,1,"""""",30,59,3.53E+08,0,1,1,TRUE,{turtles 5162 4851 20 2750 3122 3307 2826 1696 1530 4565},0,FALSE,FALSE,-649267.0254,TRUE,0,2
380,29,14,-288.1065113,709.5994885,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",421000,279000,1600,0.557,0.587,50000,50000,40.631859,-73.906815,1.2,2,"""""",109,138,2.46E+08,0,1,1,TRUE,{turtles 2126 1263 1039 1910 5644 1304 768 572 1915 901},0,FALSE,FALSE,-906216.3846,TRUE,0,2
381,29,293,-554.6598762,599.3101071,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",549000,338000,2667,0,0.152,0,7207,40.622532,-73.929357,4.6,2,"""""",0,4,2.90E+08,0,1,1,TRUE,{turtles 1396 833 5832 4043 1503 5739 2836 608 5712 1926},0,FALSE,FALSE,-800801.2629,TRUE,0,2
382,19,182,-442.3721132,877.4635453,"""circle""","""""",9.9,{breed poors},FALSE,5,1,"""up""",377000,191000,1440,0,0,0,0,40.646055,-73.919861,5.9,2,"""""",0,0,1.19E+08,0,4,4,TRUE,{turtles 4605 3141 2295 5477 180 4877 2887 2258 5091 5742},0,FALSE,FALSE,-45186.86972,TRUE,0,2
383,39,6,-658.5402467,492.3080044,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",791000,533000,2962,0,0,0,0,40.613483,-73.938142,5.3,2,"""""",0,0,3.73E+08,0,1,1,TRUE,{turtles 569 3002 825 3892 1358 4439 3148 3544 5819 467},0,FALSE,FALSE,-601500.7983,TRUE,0,2
384,19,351,-82.13130663,810.5354979,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",395000,255000,2600,0.407,0.488,50000,50000,40.640395,-73.889396,2.4,2,"""""",62,90,2.38E+08,0,1,1,TRUE,{turtles 2373 1545 216 2312 446 985 2991 3330 4790 5807},0,FALSE,FALSE,-927628.8312,TRUE,0,2
385,69,317,-259.1713643,406.0465016,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",1394000,988000,4000,0.587,0.587,50000,50000,40.606188,-73.904368,0.8,2,"""""",125,153,5.79E+08,0,1,1,TRUE,{turtles 2800 2658 3007 3195 5652 2504 374 2907 2638 3595},0,FALSE,FALSE,-104896.7483,TRUE,0,2
386,29,210,-590.7844672,613.736294,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",469000,361000,1440,0,0.152,0,7207,40.623752,-73.932412,4.6,2,"""""",0,4,2.63E+08,0,1,1,TRUE,{turtles 2421 5767 4737 1867 2229 515 909 5690 1946 3507},0,FALSE,FALSE,-866685.7139,TRUE,0,2
387,39,195,-545.9213909,622.0727381,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",627000,439000,2225,0,0.152,0,7207,40.624457,-73.928618,4.6,2.5,"""""",0,4,3.17E+08,0,1,1,TRUE,{turtles 120 5268 2235 2345 11 1051 804 5553 5542 1340},0,FALSE,FALSE,-736563.923,TRUE,0,2
388,39,181,-595.3488181,519.5640379,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",673000,475000,2500,0,0.152,0,20624,40.615788,-73.932798,4.5,2,"""""",0,8,3.33E+08,0,1,1,TRUE,{turtles 2264 5298 1504 633 3581 1588 3003 674 2485 3020},0,FALSE,FALSE,-698680.3637,TRUE,0,2
389,109,105,-810.8665907,77.57878043,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",2088000,1332000,6000,0.524,0.587,50000,50000,40.57841,-73.951024,1.4,2.5,"""""",101,130,8.16E+08,0,2,2,TRUE,{turtles 5392 4960 5814 2365 3031 2515 4474 1516 2384 668},0,FALSE,FALSE,-3300606.922,TRUE,0,2
390,29,273,-417.0908119,528.3498222,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",553000,366000,2600,0.314,0.407,50000,50000,40.616531,-73.917723,3,2,"""""",38,67,2.92E+08,0,1,1,TRUE,{turtles 2000 640 4029 3758 3246 222 2477 184 715 3749},0,FALSE,FALSE,-797507.0403,TRUE,0,2
391,29,29,-299.8603062,720.1353348,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",421000,279000,1600,0.488,0.587,50000,50000,40.63275,-73.907809,1.6,2,"""""",93,122,2.46E+08,0,1,1,TRUE,{turtles 2476 2036 3540 5184 1431 4117 430 5176 1087 728},0,FALSE,FALSE,-906216.3846,TRUE,0,2
392,29,179,-270.3220973,832.0210565,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",415000,223000,3200,0,0,0,0,40.642212,-73.905311,5.8,2,"""""",0,0,2.44E+08,0,1,1,TRUE,{turtles 4162 1446 5508 3571 5829 5469 4472 1391 246 5755},0,FALSE,FALSE,-911157.7184,TRUE,0,2
393,19,358,-436.577989,872.3434314,"""circle""","""""",9.9,{breed poors},FALSE,5,1,"""up""",378000,190000,1440,0,0,0,0,40.645622,-73.919371,5.8,2,"""""",0,0,1.19E+08,0,4,4,TRUE,{turtles 5691 4616 4210 4262 2413 3073 3583 4877 3158 116},0,FALSE,FALSE,-43037.95815,TRUE,0,2
394,39,26,-623.184264,490.8417363,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",631000,470000,1573,0,0,0,0,40.613359,-73.935152,4.9,2,"""""",0,0,3.18E+08,0,1,1,TRUE,{turtles 3562 2967 148 4726 3038 4541 832 3480 3311 3992},0,FALSE,FALSE,-733269.7005,TRUE,0,2
395,19,150,-908.4916719,175.7832741,"""circle""","""""",9.9,{breed poors},FALSE,5,1,"""up""",345000,223000,1420,0.401,0.532,46633,50000,40.586715,-73.95928,3.3,1,"""""",26,55,1.14E+08,0,4,4,TRUE,{turtles 41 3008 2578 940 4673 2437 2463 5636 1163 1158},0,FALSE,FALSE,-113952.0398,TRUE,0,2
396,19,249,-389.9648506,934.5534063,"""circle""","""""",9.9,{breed poors},FALSE,5,1,"""up""",346000,122000,2225,0,0,0,0,40.650883,-73.915429,8.1,1,"""""",0,0,1.14E+08,0,4,4,TRUE,{turtles 5399 2131 2198 471 4914 5610 3298 1332 2776 4089},0,FALSE,FALSE,-111803.1283,TRUE,0,2
397,109,283,-787.0633823,69.67985187,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",2188000,1631000,6000,0.557,0.587,50000,50000,40.577742,-73.949011,1,2,"""""",117,145,8.50E+08,0,2,2,TRUE,{turtles 5500 488 4156 5094 843 1440 3296 3044 3536 1003},1,FALSE,FALSE,-3376009.222,TRUE,0,2
398,29,158,-287.6689958,733.721965,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",580000,291000,4000,0.632,0.705,50000,50000,40.633899,-73.906778,2,1,"""""",77,106,3.01E+08,0,1,1,TRUE,{turtles 5231 1702 391 2476 3540 2036 5184 1431 4117 430},0,FALSE,FALSE,-775271.0381,TRUE,0,2
399,29,104,-428.3243181,537.2775035,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",527000,392000,2220,0.321,0.532,43001,50000,40.617286,-73.918673,3.4,1,"""""",22,51,2.83E+08,0,1,1,TRUE,{turtles 102 5576 2168 1116 2854 184 3749 715 2544 222},0,FALSE,FALSE,-818919.4869,TRUE,0,2
400,9,195,-637.6341004,135.0588579,"""circle""","""""",9.9,{breed poors},FALSE,5,1,"""up""",150000,28000,1048,0.587,0.587,50000,50000,40.583271,-73.936374,0.1,1.5,"""""",152,181,7.92E+07,0,2,2,TRUE,{turtles 196 5618 3721 2717 4320 1502 2571 5820 1346 5200},0,FALSE,FALSE,-10132.19099,TRUE,0,2
401,39,220,-953.0118306,201.726761,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",633000,456000,1291,0.263,0.362,46633,50000,40.588909,-73.963045,3.3,2,"""""",26,55,3.19E+08,0,1,1,TRUE,{turtles 4372 4971 2366 971 697 1711 3728 4428 4798 4184},0,FALSE,FALSE,-731622.5892,TRUE,0,2
402,29,30,-588.951632,600.5517052,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",484000,337000,2300,0,0.152,0,7207,40.622637,-73.932257,4.6,2.5,"""""",0,4,2.68E+08,0,1,1,TRUE,{turtles 3689 1054 3582 3588 1842 76 3124 4222 4772 4983},0,FALSE,FALSE,-854332.3794,TRUE,0,2
403,29,241,-760.6232561,175.8423978,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",547000,348000,2522,0.314,0.407,50000,50000,40.58672,-73.946775,3,2,"""""",38,67,2.89E+08,0,1,1,TRUE,{turtles 2054 5050 1832 1119 5403 1684 3871 656 2569 5558},0,FALSE,FALSE,-802448.3741,TRUE,0,2
404,29,348,-493.4077056,475.5286936,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",546000,354000,3000,0.263,0.407,46633,50000,40.612064,-73.924177,3.1,2,"""""",34,63,2.89E+08,0,1,1,TRUE,{turtles 1259 3200 3509 3627 3525 5267 3110 2706 5474 2919},0,FALSE,FALSE,-803271.9298,TRUE,0,2
405,39,226,-783.7642789,215.3015664,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",694000,505000,2500,0.263,0.407,46633,50000,40.590057,-73.948732,3.1,2,"""""",34,63,3.40E+08,0,1,1,TRUE,{turtles 1746 2263 1021 1059 2201 3461 2103 4876 4469 5484},0,FALSE,FALSE,-681385.6953,TRUE,0,2
406,79,271,-258.8639209,585.9954461,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",1557000,1253000,5500,0.362,0.449,50000,50000,40.621406,-73.904342,2.7,2,"""""",50,78,6.35E+08,0,1,2,TRUE,{turtles 880 1473 915 5748 3986 3194 2211 187 3869 4098},0,FALSE,FALSE,29342.82083,TRUE,0,2
407,39,75,-729.0984903,493.1948602,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",600000,443000,1800,0,0,0,0,40.613558,-73.944109,5.8,2,"""""",0,0,3.08E+08,0,1,1,TRUE,{turtles 3735 2250 889 4571 2523 3279 2156 220 3804 2330},0,FALSE,FALSE,-758799.9253,TRUE,0,2
408,19,291,-464.0468678,719.8278915,"""circle""","""""",9.9,{breed poors},FALSE,5,1,"""up""",377000,260000,1800,0,0.209,0,43001,40.632724,-73.921694,4.3,2,"""""",0,15,1.19E+08,0,4,4,TRUE,{turtles 4528 3423 1586 1188 1700 1004 4660 4318 4788 1429},0,FALSE,FALSE,-45186.86972,TRUE,0,2
409,29,180,-406.3539449,545.8031434,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",581000,367000,3000,0.263,0.362,46633,50000,40.618007,-73.916815,3.2,2,"""""",30,59,3.01E+08,0,1,1,TRUE,{turtles 1874 1130 1470 1790 2702 631 1098 2798 371 3059},0,FALSE,FALSE,-774447.4824,TRUE,0,2
410,39,274,-646.1124414,480.8261786,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",685000,469000,2450,0,0,0,0,40.612512,-73.937091,4.8,2,"""""",0,0,3.37E+08,0,1,1,TRUE,{turtles 5364 295 4343 4046 1735 700 3275 3276 3455 2084},0,FALSE,FALSE,-688797.696,TRUE,0,2
411,19,120,-67.1257073,788.1157844,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",395000,235000,2600,0.407,0.488,50000,50000,40.638499,-73.888127,2.3,2,"""""",65,94,2.38E+08,0,1,1,TRUE,{turtles 4869 2454 5796 5664 2349 2338 4201 111 60 676},0,FALSE,FALSE,-927628.8312,TRUE,0,2
412,29,49,-328.8782264,733.0952536,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",515000,288000,2842,0.314,0.407,50000,50000,40.633846,-73.910263,2.9,2,"""""",42,71,2.79E+08,0,1,1,TRUE,{turtles 5658 3496 3962 3813 5295 786 1552 5827 3564 1122},0,FALSE,FALSE,-828802.1546,TRUE,0,2
413,39,32,-722.3229124,502.1107167,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",665000,498000,1983,0,0,0,0,40.614312,-73.943536,6,2,"""""",0,0,3.30E+08,0,1,1,TRUE,{turtles 1360 1224 2156 5061 2330 5534 5180 3804 2711 288},0,FALSE,FALSE,-705268.8088,TRUE,0,2
414,19,262,-507.5382739,526.6234097,"""circle""","""""",9.9,{breed poors},FALSE,5,1,"""up""",366000,172000,2500,0,0.209,0,43001,40.616385,-73.925372,4.3,2,"""""",0,15,1.17E+08,0,4,4,TRUE,{turtles 5830 1306 2123 3448 3107 4405 2389 296 4212 2927},0,FALSE,FALSE,-68824.89695,TRUE,0,2
415,29,338,-536.2724003,466.5773629,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",546000,393000,2267,0,0.209,0,43001,40.611307,-73.927802,4.1,2,"""""",0,23,2.89E+08,0,1,1,TRUE,{turtles 3994 2973 5174 152 1368 1940 2215 4064 1113 2089},0,FALSE,FALSE,-803271.9298,TRUE,0,2
416,135,252,-817.9732614,115.0986911,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",2509000,1843000,10800,0.587,0.587,50000,50000,40.581583,-73.951625,0.3,2.5,"""""",144,173,9.60E+08,0,1,2,TRUE,{turtles 754 4708 3913 5165 4578 2410 2118 4336 2327 4961},9,TRUE,FALSE,1E+12,TRUE,0,2
417,49,245,-315.9892561,448.9466705,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",915000,642000,3975,0.586,0.672,50000,50000,40.609816,-73.909173,2.4,1,"""""",62,90,4.15E+08,0,1,1,TRUE,{turtles 3105 3722 5708 2325 4907 5175 1166 1436 3378 4525},0,FALSE,FALSE,-499379.8991,TRUE,0,2
418,29,39,-54.34315972,798.7107545,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",410000,253000,2600,0.449,0.524,50000,50000,40.639395,-73.887046,2.1,2,"""""",73,102,2.43E+08,0,1,1,TRUE,{turtles 790 3710 1386 2029 3377 5285 1590 1826 3767 4602},0,FALSE,FALSE,-915275.4966,TRUE,0,2
419,29,302,-27.05165204,825.0799322,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",498000,276000,3200,0.488,0.587,50000,50000,40.641625,-73.884738,1.6,2,"""""",93,122,2.73E+08,0,1,1,TRUE,{turtles 5669 5038 3482 3441 2872 2344 1856 1146 3129 4507},0,FALSE,FALSE,-842802.6004,TRUE,0,2
420,49,159,-695.3270233,225.8847117,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",806000,631000,2608,0.263,0.407,46633,50000,40.590952,-73.941253,3.1,2,"""""",34,63,3.78E+08,0,1,1,TRUE,{turtles 1891 1072 1462 1416 1412 29 4948 4487 3586 2465},0,FALSE,FALSE,-589147.4637,TRUE,0,2
421,39,165,-783.9298253,171.8338098,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",711000,525000,1980,0,0.263,0,46633,40.586381,-73.948746,4,2.75,"""""",0,27,3.46E+08,0,1,1,TRUE,{turtles 1085 5296 3878 1050 3871 2766 4363 2043 3189 5479},0,FALSE,FALSE,-667385.2494,TRUE,0,2
422,39,253,-333.3125052,498.3740978,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",727000,398000,5000,0.532,0.632,50000,50000,40.613996,-73.910638,2.6,1,"""""",54,82,3.51E+08,0,1,1,TRUE,{turtles 2074 166 5597 600 1272 330 2944 4498 2829 5349},0,FALSE,FALSE,-654208.3592,TRUE,0,2
423,39,76,-650.9132872,451.1578975,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",618000,426000,2000,0,0.152,0,32317,40.610003,-73.937497,4.4,2,"""""",0,12,3.14E+08,0,1,1,TRUE,{turtles 4072 4996 1665 2122 232 2847 4797 3978 5462 233},0,FALSE,FALSE,-743975.9238,TRUE,0,2
424,29,9,-517.8849243,518.9728007,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",462000,309000,1833,0,0.209,0,43001,40.615738,-73.926247,4.3,2,"""""",0,15,2.60E+08,0,1,1,TRUE,{turtles 1520 5425 5355 1455 2059 2584 442 3709 3965 511},0,FALSE,FALSE,-872450.6034,TRUE,0,2
425,29,191,-597.6309936,694.7476108,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",454000,301000,1900,0,0,0,0,40.630603,-73.932991,7,2,"""""",0,0,2.58E+08,0,1,1,TRUE,{turtles 15 1109 5620 811 2948 5423 3432 4836 3884 2195},0,FALSE,FALSE,-879039.0485,TRUE,0,2
426,135,167,-323.320597,488.1693443,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",1695000,1249000,4658,0.407,0.488,50000,50000,40.613133,-73.909793,2.4,2,"""""",62,90,6.82E+08,0,1,2,TRUE,{turtles 2306 5780 2471 3088 4172 2829 2061 2782 1238 1272},10,TRUE,FALSE,1E+12,TRUE,0,2
427,49,125,-719.5795719,484.7519934,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",862000,594000,3300,0,0,0,0,40.612844,-73.943304,5.6,2.75,"""""",0,0,3.97E+08,0,1,1,TRUE,{turtles 5512 665 5677 5269 2009 4149 2491 497 4758 3279},0,FALSE,FALSE,-543028.348,TRUE,0,2
428,39,270,-554.9200206,468.9777858,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",641000,417000,3000,0,0.209,0,43001,40.61151,-73.929379,4.3,2,"""""",0,15,3.22E+08,0,1,1,TRUE,{turtles 3730 2840 3069 5412 1963 4657 654 5169 2978 5037},0,FALSE,FALSE,-725034.1441,TRUE,0,2
429,19,304,-128.9218161,791.3439394,"""circle""","""""",9.9,{breed poors},FALSE,5,1,"""up""",375000,227000,2600,0.209,0.314,43001,50000,40.638772,-73.893353,3.6,2,"""""",14,43,1.19E+08,0,4,4,TRUE,{turtles 1030 5326 5052 5621 3775 1384 4969 3802 3948 4653},0,FALSE,FALSE,-49484.69285,TRUE,0,2
430,29,352,-296.3247079,716.9663036,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",421000,279000,1600,0.557,0.587,50000,50000,40.632482,-73.90751,1.1,2,"""""",113,141,2.46E+08,0,1,1,TRUE,{turtles 4117 1431 5184 4955 2036 2476 901 391 3540 4328},0,FALSE,FALSE,-906216.3846,TRUE,0,2
431,29,320,-687.5818164,552.5077729,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",591000,419000,1800,0,0,0,0,40.618574,-73.940598,6.3,2,"""""",0,0,3.05E+08,0,1,1,TRUE,{turtles 4945 1468 4867 5815 154 2017 5183 4574 5243 1970},0,FALSE,FALSE,-766211.926,TRUE,0,2
432,29,138,-461.5163727,520.0488524,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",444000,313000,2000,0.362,0.449,50000,50000,40.615829,-73.92148,2.7,2,"""""",50,78,2.54E+08,0,1,1,TRUE,{turtles 2588 3623 4494 450 2323 4137 2660 5528 247 1300},0,FALSE,FALSE,-887274.6049,TRUE,0,2
433,49,245,-303.3013065,487.3297875,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",969000,676000,4833,0.362,0.488,50000,50000,40.613062,-73.9081,2.5,1.5,"""""",58,86,4.34E+08,0,1,1,TRUE,{turtles 2060 3790 5134 535 451 2519 1869 2539 3487 3520},0,FALSE,FALSE,-454907.8947,TRUE,0,2
434,29,68,-531.447905,436.1522982,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",500000,325000,2500,0.263,0.362,46633,50000,40.608734,-73.927394,3.3,2,"""""",26,55,2.73E+08,0,1,1,TRUE,{turtles 4374 5376 3785 365 4795 2695 5563 159 4434 5624},0,FALSE,FALSE,-841155.4891,TRUE,0,2
435,39,206,-556.2916908,484.4681996,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",679000,429000,3000,0,0.209,0,43001,40.61282,-73.929495,4.3,2,"""""",0,15,3.35E+08,0,1,1,TRUE,{turtles 3021 2487 2114 4447 165 5357 4331 3005 3396 461},0,FALSE,FALSE,-693739.0298,TRUE,0,2
436,29,300,-577.3160845,595.632612,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",545000,415000,2000,0,0.152,0,7207,40.622221,-73.931273,4.6,2.5,"""""",0,4,2.89E+08,0,1,1,TRUE,{turtles 983 5334 3372 2446 1126 1693 2399 3922 4651 4222},0,FALSE,FALSE,-804095.4854,TRUE,0,2
437,39,200,-535.870359,422.0099051,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",655000,501000,2167,0.263,0.407,46633,50000,40.607538,-73.927768,3.1,2,"""""",34,63,3.26E+08,0,1,1,TRUE,{turtles 26 147 4970 959 5147 4056 4896 1866 3142 3497},0,FALSE,FALSE,-713504.3652,TRUE,0,2
438,39,271,-564.805506,407.8556873,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",731000,529000,3100,0.263,0.362,46633,50000,40.606341,-73.930215,3.2,2,"""""",30,59,3.52E+08,0,1,1,TRUE,{turtles 2203 1562 1766 1548 1207 1469 4460 4536 226 2368},0,FALSE,FALSE,-650914.1366,TRUE,0,2
439,29,204,-892.0316291,114.1290622,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",487000,246000,2400,0.471,0.586,50000,50000,40.581501,-73.957888,2.9,1,"""""",42,71,2.69E+08,0,1,1,TRUE,{turtles 1500 2424 3975 5137 1413 4012 2459 2303 1582 5676},0,FALSE,FALSE,-851861.7124,TRUE,0,2
440,29,176,-488.5359113,508.0349131,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",441000,238000,2050,0.314,0.407,50000,50000,40.614813,-73.923765,2.9,2,"""""",42,71,2.53E+08,0,1,1,TRUE,{turtles 2925 240 115 1575 4723 2974 1179 4854 4736 4543},0,FALSE,FALSE,-889745.2718,TRUE,0,2
441,39,50,-530.9157915,443.6373608,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",652000,492000,2000,0.209,0.314,43001,50000,40.609367,-73.927349,3.5,2,"""""",18,47,3.25E+08,0,1,1,TRUE,{turtles 3657 1382 4434 4479 822 159 3785 4231 1525 2466},0,FALSE,FALSE,-715975.0321,TRUE,0,2
442,29,351,-522.3783268,521.077605,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",421000,289000,1600,0,0.152,0,32317,40.615916,-73.926627,4.4,2,"""""",0,12,2.46E+08,0,1,1,TRUE,{turtles 3965 3295 4549 2059 1520 1455 2584 3709 424 2808},0,FALSE,FALSE,-906216.3846,TRUE,0,2
443,39,58,-666.864866,478.46123,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",679000,487000,2000,0,0,0,0,40.612312,-73.938846,5,2,"""""",0,0,3.35E+08,0,1,1,TRUE,{turtles 2716 1187 5788 3951 4973 4600 5370 2540 5040 4170},0,FALSE,FALSE,-693739.0298,TRUE,0,2
444,79,351,-283.8732532,449.1358664,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",1576000,640000,18935,0,0.321,0,43001,40.609832,-73.906457,4.1,1,"""""",0,23,6.41E+08,0,1,2,TRUE,{turtles 1241 2221 125 4956 5541 2426 5030 129 2106 5044},0,FALSE,FALSE,44990.37796,TRUE,0,2
445,29,306,-454.9536402,529.6268945,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",487000,324000,2000,0.263,0.407,46633,50000,40.616639,-73.920925,3.1,2,"""""",34,63,2.69E+08,0,1,1,TRUE,{turtles 1077 368 5306 4442 905 2588 3973 3218 5645 2467},0,FALSE,FALSE,-851861.7124,TRUE,0,2
446,29,11,-80.98430652,814.6623333,"""triangle""","""""",9.9,{breed normals},FALSE,5,1,"""up""",406000,265000,2600,0.407,0.488,50000,50000,40.640744,-73.889299,2.4,2,"""""",62,90,2.41E+08,0,1,1,TRUE,{turtles 985 1545 2312 3330 2373 384 216 1417 4633 3420},0,FALSE,FALSE,-918569.7192,TRUE,0,2
