"BehaviorSpace results (NetLogo 6.1.1)"
"/Users/tikumporn/Desktop/GitHub/GameTheoryFloodReloc/Netlogo/ObjRun.nlogo"
"best_Subsidy"
"11/13/2019 18:24:38:192 -0600"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-1000","0","0","1000"
"[run number]","Subsidy","Moving_Cost_Multiplier","[step]","OBJECTIVE"
"1190","780000","8.1","101","9.454999392320917E9"
"1191","790000","8.1","101","9.512579161704712E9"
"1192","800000","8.1","101","9.574582395044533E9"
"1193","810000","8.1","101","9.63787135712686E9"
"1194","820000","8.1","101","9.698969069597376E9"
"1195","830000","8.1","101","9.759080771434202E9"
"1196","840000","8.1","101","9.819381152030073E9"
"1197","850000","8.1","101","9.881784663547459E9"
"1198","860000","8.1","101","9.945894451078693E9"
"1199","870000","8.1","101","1.0005806274820333E10"
"1200","880000","8.1","101","1.007285711485165E10"
"1201","890000","8.1","101","1.013759427535714E10"
"1202","900000","8.1","101","1.020424820161139E10"
"1203","910000","8.1","101","1.0261679118598148E10"
"1204","920000","8.1","101","1.0326814327227894E10"
"1205","930000","8.1","101","1.039267216396656E10"
"1206","940000","8.1","101","1.0460180268437517E10"
"1207","950000","8.1","101","1.0528781290550905E10"
"1208","960000","8.1","101","1.0596452371833378E10"
"1209","970000","8.1","101","1.0668430650282543E10"
"1210","980000","8.1","101","1.0741533125619204E10"
"1211","990000","8.1","101","1.0810527544734434E10"
"1212","1000000","8.1","101","1.088335227336526E10"
"1213","0","8.2","101","7.927642304070468E9"
"1214","10000","8.2","101","7.915135394037547E9"
"1216","30000","8.2","101","7.86855955657079E9"
"1215","20000","8.2","101","7.890649054061386E9"
"1217","40000","8.2","101","7.853513431553497E9"
"1218","50000","8.2","101","7.839460962143554E9"
"1219","60000","8.2","101","7.824450850160455E9"
"1220","70000","8.2","101","7.810585645950637E9"
"1221","80000","8.2","101","7.804538163183355E9"
"1222","90000","8.2","101","7.803325282227193E9"
"1223","100000","8.2","101","7.804545339275336E9"
"1224","110000","8.2","101","7.806774467926877E9"
"1225","120000","8.2","101","7.80154383729533E9"
"1226","130000","8.2","101","7.802893245978298E9"
"1227","140000","8.2","101","7.7934033015599375E9"
"1228","150000","8.2","101","7.79876694286421E9"
"1229","160000","8.2","101","7.790006135901048E9"
"1230","170000","8.2","101","7.790750327632214E9"
"1231","180000","8.2","101","7.786389520636112E9"
"1232","190000","8.2","101","7.790667435949977E9"
"1233","200000","8.2","101","7.794405932561012E9"
"1234","210000","8.2","101","7.801855742492334E9"
"1235","220000","8.2","101","7.802715566458707E9"
"1236","230000","8.2","101","7.808426023344783E9"
"1237","240000","8.2","101","7.818807539678751E9"
"1238","250000","8.2","101","7.826813710305685E9"
"1239","260000","8.2","101","7.834754460041854E9"
"1240","270000","8.2","101","7.845448231276616E9"
"1241","280000","8.2","101","7.860015028458533E9"
"1242","290000","8.2","101","7.874893740211363E9"
"1243","300000","8.2","101","7.889190193371818E9"
"1244","310000","8.2","101","7.905545495303982E9"
"1245","320000","8.2","101","7.923929532343972E9"
"1246","330000","8.2","101","7.92978551239879E9"
"1247","340000","8.2","101","7.947201889189688E9"
"1248","350000","8.2","101","7.963200050095609E9"
"1249","360000","8.2","101","7.98362779732522E9"
"1251","380000","8.2","101","8.01782343943939E9"
"1250","370000","8.2","101","7.998449282973877E9"
"1252","390000","8.2","101","8.040845368681483E9"
"1253","400000","8.2","101","8.060764622668364E9"
"1255","420000","8.2","101","8.113266278445035E9"
"1254","410000","8.2","101","8.084238331192761E9"
"1256","430000","8.2","101","8.136121369631689E9"
"1257","440000","8.2","101","8.163999283260799E9"
"1258","450000","8.2","101","8.183948777566511E9"
"1259","460000","8.2","101","8.2039422896605E9"
"1260","470000","8.2","101","8.234991383084804E9"
"1261","480000","8.2","101","8.265854062144498E9"
"1262","490000","8.2","101","8.299774453140572E9"
"1263","500000","8.2","101","8.332934172839239E9"
"1264","510000","8.2","101","8.367603675519982E9"
"1265","520000","8.2","101","8.395692296202144E9"
"1266","530000","8.2","101","8.430079954232883E9"
"1267","540000","8.2","101","8.457788329843072E9"
"1268","550000","8.2","101","8.495763249064245E9"
"1269","560000","8.2","101","8.534325401731661E9"
"1270","570000","8.2","101","8.570818144824757E9"
"1271","580000","8.2","101","8.606851831529486E9"
"1272","590000","8.2","101","8.646701292785433E9"
"1273","600000","8.2","101","8.688383032532207E9"
"1274","610000","8.2","101","8.730899050538265E9"
"1275","620000","8.2","101","8.775104850759321E9"
"1276","630000","8.2","101","8.81951087696707E9"
"1277","640000","8.2","101","8.862055176586468E9"
"1278","650000","8.2","101","8.907688796663143E9"
"1279","660000","8.2","101","8.949863722558006E9"
"1280","670000","8.2","101","8.999775527932068E9"
"1281","680000","8.2","101","9.051339097930489E9"
"1282","690000","8.2","101","9.101072464792618E9"
"1283","700000","8.2","101","9.147167996841316E9"
"1284","710000","8.2","101","9.191346650330305E9"
"1285","720000","8.2","101","9.243769702245049E9"
"1286","730000","8.2","101","9.299676114886179E9"
"1287","740000","8.2","101","9.350670099805168E9"
"1288","750000","8.2","101","9.405302118461765E9"
"1289","760000","8.2","101","9.455982724988184E9"
"1290","770000","8.2","101","9.509650623607258E9"
"1291","780000","8.2","101","9.56766971366619E9"
"1292","790000","8.2","101","9.625226475984442E9"
"1293","800000","8.2","101","9.680714778977606E9"
"1294","810000","8.2","101","9.737422242424564E9"
"1295","820000","8.2","101","9.79944707896949E9"
"1296","830000","8.2","101","9.863378759894638E9"
"1297","840000","8.2","101","9.924510676039228E9"
"1298","850000","8.2","101","9.982221991459028E9"
"1299","860000","8.2","101","1.004288755677076E10"
"1300","870000","8.2","101","1.0107973609536324E10"
"1301","880000","8.2","101","1.0170728725281456E10"
"1303","900000","8.2","101","1.0297683696606754E10"
"1302","890000","8.2","101","1.023513195814693E10"
"1304","910000","8.2","101","1.0366179697600582E10"
"1305","920000","8.2","101","1.0429834237896912E10"
"1306","930000","8.2","101","1.0492382053446548E10"
"1307","940000","8.2","101","1.0559632584382544E10"
"1308","950000","8.2","101","1.0625513012308773E10"
"1309","960000","8.2","101","1.0692781791515268E10"
"1310","970000","8.2","101","1.0762822563961725E10"
"1311","980000","8.2","101","1.0831954697204817E10"
"1312","990000","8.2","101","1.0899848602767122E10"
"1313","1000000","8.2","101","1.09723497655797E10"
"1314","0","8.3","101","8.12320257751732E9"
"1315","10000","8.3","101","8.124396797716975E9"
"1316","20000","8.3","101","8.113563168913235E9"
"1317","30000","8.3","101","8.102640327351844E9"
"1319","50000","8.3","101","8.0769068794722805E9"
"1318","40000","8.3","101","8.085682323915621E9"
"1320","60000","8.3","101","8.059987427570852E9"
"1321","70000","8.3","101","8.045446593583646E9"
"1322","80000","8.3","101","8.025013258699048E9"
"1323","90000","8.3","101","8.013945189515349E9"
"1324","100000","8.3","101","8.003389331697644E9"
"1325","110000","8.3","101","7.995193189876433E9"
"1327","130000","8.3","101","7.993488306617743E9"
"1326","120000","8.3","101","7.995376137542682E9"
"1328","140000","8.3","101","8.00080463830985E9"
"1329","150000","8.3","101","7.9960595010308275E9"
"1331","170000","8.3","101","7.9887461399407E9"
"1330","160000","8.3","101","7.988903213419336E9"
"1332","180000","8.3","101","7.997007120118982E9"
"1333","190000","8.3","101","8.000248116255108E9"
"1335","210000","8.3","101","7.998962902345829E9"
"1334","200000","8.3","101","7.99866310094589E9"
"1336","220000","8.3","101","8.000264706601649E9"
"1337","230000","8.3","101","8.005837402550937E9"
"1338","240000","8.3","101","8.013144172675784E9"
"1339","250000","8.3","101","8.017785854217137E9"
"1340","260000","8.3","101","8.027806099810121E9"
"1341","270000","8.3","101","8.0372465391115675E9"
"1342","280000","8.3","101","8.03772210472261E9"
"1343","290000","8.3","101","8.052480904538208E9"
"1344","300000","8.3","101","8.06232132221965E9"
"1345","310000","8.3","101","8.076484582561709E9"
"1346","320000","8.3","101","8.090914172079123E9"
"1347","330000","8.3","101","8.108465074787947E9"
"1348","340000","8.3","101","8.127957791993973E9"
"1349","350000","8.3","101","8.145641560792664E9"
"1350","360000","8.3","101","8.162055848551885E9"
"1351","370000","8.3","101","8.184411897078323E9"
"1353","390000","8.3","101","8.215062119370884E9"
"1352","380000","8.3","101","8.204521073499528E9"
"1354","400000","8.3","101","8.232405254469153E9"
"1355","410000","8.3","101","8.253262789935255E9"
"1356","420000","8.3","101","8.276280999154017E9"
"1358","440000","8.3","101","8.328524209624205E9"
"1357","430000","8.3","101","8.301571280017184E9"
"1359","450000","8.3","101","8.355267524015809E9"
"1361","470000","8.3","101","8.409134900048978E9"
"1360","460000","8.3","101","8.380930706785442E9"
"1362","480000","8.3","101","8.43579889563247E9"
"1363","490000","8.3","101","8.460558580642594E9"
"1364","500000","8.3","101","8.485011240232351E9"
"1365","510000","8.3","101","8.512407403448586E9"
"1366","520000","8.3","101","8.549400587621932E9"
"1367","530000","8.3","101","8.58730887570705E9"
"1368","540000","8.3","101","8.620562128286E9"
"1369","550000","8.3","101","8.658820367299082E9"
"1370","560000","8.3","101","8.697020424824327E9"
"1371","570000","8.3","101","8.737422881583559E9"
"1372","580000","8.3","101","8.769959486281343E9"
"1373","590000","8.3","101","8.801846247882616E9"
"1374","600000","8.3","101","8.846161991646433E9"
"1375","610000","8.3","101","8.879853759359507E9"
"1376","620000","8.3","101","8.924502108719181E9"
"1377","630000","8.3","101","8.957825463683035E9"
"1378","640000","8.3","101","9.002459837596165E9"
"1379","650000","8.3","101","9.047112708591726E9"
"1380","660000","8.3","101","9.092855653873898E9"
"1381","670000","8.3","101","9.138882876298029E9"
"1382","680000","8.3","101","9.185991597897814E9"
"1383","690000","8.3","101","9.225128375242073E9"
"1384","700000","8.3","101","9.273632162678343E9"
"1385","710000","8.3","101","9.326641680563791E9"
"1386","720000","8.3","101","9.37687796129176E9"
"1387","730000","8.3","101","9.420705473146173E9"
"1388","740000","8.3","101","9.476153772739288E9"
"1389","750000","8.3","101","9.5316603213669E9"
"1390","760000","8.3","101","9.58610768708083E9"
"1391","770000","8.3","101","9.633348531730846E9"
"1392","780000","8.3","101","9.683715766594986E9"
"1394","800000","8.3","101","9.79059152750413E9"
"1393","790000","8.3","101","9.742278123214203E9"
"1395","810000","8.3","101","9.848512917831936E9"
"1396","820000","8.3","101","9.908970232877337E9"
"1398","840000","8.3","101","1.002665281265275E10"
"1397","830000","8.3","101","9.966418776102613E9"
"1399","850000","8.3","101","1.0088444660390282E10"
"1400","860000","8.3","101","1.0154506416061445E10"
"1401","870000","8.3","101","1.0214935862724562E10"
"1402","880000","8.3","101","1.0273134524123896E10"
"1404","900000","8.3","101","1.039991754924845E10"
"1403","890000","8.3","101","1.0334370213377851E10"
"1405","910000","8.3","101","1.0464383116453798E10"
"1406","920000","8.3","101","1.0529349624599339E10"
"1408","940000","8.3","101","1.0661743638715902E10"
"1407","930000","8.3","101","1.0597866488911425E10"
"1409","950000","8.3","101","1.0728675814945255E10"
"1410","960000","8.3","101","1.0784888989530693E10"
"1411","970000","8.3","101","1.085121495126423E10"
"1412","980000","8.3","101","1.0918362573139389E10"
"1413","990000","8.3","101","1.0985405832193865E10"
"1414","1000000","8.3","101","1.1057132194380527E10"
"1416","10000","8.4","101","8.344697372333513E9"
"1415","0","8.4","101","8.338063733036266E9"
"1417","20000","8.4","101","8.347596097358412E9"
"1418","30000","8.4","101","8.347523896322145E9"
"1419","40000","8.4","101","8.335434513352903E9"
"1420","50000","8.4","101","8.321992834943141E9"
"1421","60000","8.4","101","8.29462817017701E9"
"1422","70000","8.4","101","8.272973541361348E9"
"1423","80000","8.4","101","8.260957774812026E9"
"1424","90000","8.4","101","8.248828568165739E9"
"1425","100000","8.4","101","8.236043302546812E9"
"1426","110000","8.4","101","8.227596788549248E9"
"1427","120000","8.4","101","8.218955637779951E9"
"1428","130000","8.4","101","8.215084174962179E9"
"1429","140000","8.4","101","8.207945215455782E9"
"1430","150000","8.4","101","8.204258057765785E9"
"1431","160000","8.4","101","8.206802153576717E9"
"1432","170000","8.4","101","8.208197526904564E9"
"1433","180000","8.4","101","8.20237882718929E9"
"1434","190000","8.4","101","8.1956431079348545E9"
"1435","200000","8.4","101","8.200216477085747E9"
"1436","210000","8.4","101","8.198093424071873E9"
"1437","220000","8.4","101","8.199384752966248E9"
"1438","230000","8.4","101","8.20159174378549E9"
"1439","240000","8.4","101","8.213500020237778E9"
"1440","250000","8.4","101","8.216241534367412E9"
"1441","260000","8.4","101","8.219379383312336E9"
"1442","270000","8.4","101","8.223917736171416E9"
"1443","280000","8.4","101","8.2349170317483015E9"
"1444","290000","8.4","101","8.243131045591826E9"
"1445","300000","8.4","101","8.249797634391906E9"
"1446","310000","8.4","101","8.260759363153202E9"
"1447","320000","8.4","101","8.270847174943635E9"
"1448","330000","8.4","101","8.283692942524902E9"
"1449","340000","8.4","101","8.29663528042227E9"
"1450","350000","8.4","101","8.313305239263879E9"
"1451","360000","8.4","101","8.332438532336444E9"
"1452","370000","8.4","101","8.352287385923385E9"
"1454","390000","8.4","101","8.398773657646354E9"
"1453","380000","8.4","101","8.374867194654342E9"
"1456","410000","8.4","101","8.432043875018497E9"
"1455","400000","8.4","101","8.413294971933218E9"
"1457","420000","8.4","101","8.4545283120068245E9"
"1458","430000","8.4","101","8.478611965163822E9"
"1459","440000","8.4","101","8.501259036870035E9"
"1460","450000","8.4","101","8.520391299495004E9"
"1461","460000","8.4","101","8.545337390104789E9"
"1462","470000","8.4","101","8.569950689071814E9"
"1463","480000","8.4","101","8.602673032102634E9"
"1464","490000","8.4","101","8.62889636064746E9"
"1465","500000","8.4","101","8.658202001202143E9"
"1466","510000","8.4","101","8.683455245673021E9"
"1468","530000","8.4","101","8.742416350032131E9"
"1467","520000","8.4","101","8.713185573075838E9"
"1469","540000","8.4","101","8.773098128979864E9"
"1470","550000","8.4","101","8.808638320915146E9"
"1472","570000","8.4","101","8.8768322674577E9"
"1471","560000","8.4","101","8.841323088174826E9"
"1473","580000","8.4","101","8.912491808267317E9"
"1474","590000","8.4","101","8.951492068249434E9"
"1475","600000","8.4","101","8.9864285834914E9"
"1476","610000","8.4","101","9.029794967631172E9"
"1477","620000","8.4","101","9.072208245956324E9"
"1478","630000","8.4","101","9.116713922797447E9"
"1479","640000","8.4","101","9.150399183021704E9"
"1480","650000","8.4","101","9.19243601850281E9"
"1481","660000","8.4","101","9.236475316063066E9"
"1482","670000","8.4","101","9.28112599702888E9"
"1483","680000","8.4","101","9.322103582642792E9"
"1484","690000","8.4","101","9.369143830130272E9"
"1485","700000","8.4","101","9.413259115482983E9"
"1486","710000","8.4","101","9.464106730568403E9"
"1487","720000","8.4","101","9.505103886269571E9"
"1488","730000","8.4","101","9.555574526962475E9"
"1489","740000","8.4","101","9.606185140212965E9"
"1490","750000","8.4","101","9.654265111082163E9"
"1491","760000","8.4","101","9.700929794890211E9"
"1492","770000","8.4","101","9.758195959433086E9"
"1493","780000","8.4","101","9.816650435169807E9"
"1494","790000","8.4","101","9.87488323209743E9"
"1495","800000","8.4","101","9.92446920503539E9"
"1496","810000","8.4","101","9.979874975575468E9"
"1497","820000","8.4","101","1.0034640258316473E10"
"1498","830000","8.4","101","1.0081450014467701E10"
"1499","840000","8.4","101","1.0138083790575392E10"
"1500","850000","8.4","101","1.0197835950545366E10"
"1501","860000","8.4","101","1.0251498694263206E10"
"1503","880000","8.4","101","1.0372634258596848E10"
"1502","870000","8.4","101","1.0308771198988064E10"
"1504","890000","8.4","101","1.0434994487102442E10"
"1505","900000","8.4","101","1.0496388135597876E10"
"1506","910000","8.4","101","1.0560639948189207E10"
"1508","930000","8.4","101","1.0692973000894316E10"
"1507","920000","8.4","101","1.0627141583990133E10"
"1509","940000","8.4","101","1.0758829132726173E10"
"1510","950000","8.4","101","1.0829959954878534E10"
"1511","960000","8.4","101","1.0895436190354883E10"
"1512","970000","8.4","101","1.0957651806719938E10"
"1513","980000","8.4","101","1.102704791753655E10"
"1514","990000","8.4","101","1.1088647399510897E10"
"1515","1000000","8.4","101","1.1153796450827839E10"
"1516","0","8.5","101","8.569961158154254E9"
"1517","10000","8.5","101","8.556682350739385E9"
"1518","20000","8.5","101","8.549124574023048E9"
"1519","30000","8.5","101","8.53956961466082E9"
"1520","40000","8.5","101","8.535610299421686E9"
"1521","50000","8.5","101","8.532396466158121E9"
"1522","60000","8.5","101","8.529221943271338E9"
"1523","70000","8.5","101","8.518565468029063E9"
"1524","80000","8.5","101","8.514331838260456E9"
"1525","90000","8.5","101","8.498412815068894E9"
"1526","100000","8.5","101","8.483306732336064E9"
"1527","110000","8.5","101","8.472620305173838E9"
"1528","120000","8.5","101","8.450215464543864E9"
"1529","130000","8.5","101","8.439114339047091E9"
"1530","140000","8.5","101","8.433758330807919E9"
"1531","150000","8.5","101","8.423519348382924E9"
"1532","160000","8.5","101","8.419615591971117E9"
"1533","170000","8.5","101","8.417982224484662E9"
"1534","180000","8.5","101","8.41467801364335E9"
"1535","190000","8.5","101","8.420039943755225E9"
"1536","200000","8.5","101","8.426752918782624E9"
"1537","210000","8.5","101","8.430302385218961E9"
"1538","220000","8.5","101","8.429194460163594E9"
"1539","230000","8.5","101","8.434279844372942E9"
"1540","240000","8.5","101","8.433003543934128E9"
"1541","250000","8.5","101","8.425535491637478E9"
"1542","260000","8.5","101","8.431088057924128E9"
"1543","270000","8.5","101","8.438120514881178E9"
"1544","280000","8.5","101","8.437669619550201E9"
"1546","300000","8.5","101","8.455771387879114E9"
"1545","290000","8.5","101","8.447614327661758E9"
"1547","310000","8.5","101","8.465407680273048E9"
"1548","320000","8.5","101","8.463755491260282E9"
"1549","330000","8.5","101","8.473958329558402E9"
"1550","340000","8.5","101","8.490153360649239E9"
"1551","350000","8.5","101","8.505782775677903E9"
"1552","360000","8.5","101","8.524555555704885E9"
"1553","370000","8.5","101","8.544172903400692E9"
"1554","380000","8.5","101","8.553688210347247E9"
"1555","390000","8.5","101","8.562070900264271E9"
"1556","400000","8.5","101","8.581204965498197E9"
"1557","410000","8.5","101","8.606271125226562E9"
"1558","420000","8.5","101","8.630018984479229E9"
"1559","430000","8.5","101","8.6512903286963E9"
"1560","440000","8.5","101","8.67414957304381E9"
"1561","450000","8.5","101","8.697596758416153E9"
"1562","460000","8.5","101","8.715865058589767E9"
"1563","470000","8.5","101","8.744285148445091E9"
"1564","480000","8.5","101","8.77138940069529E9"
"1565","490000","8.5","101","8.797406131216883E9"
"1566","500000","8.5","101","8.823412171071205E9"
"1567","510000","8.5","101","8.84869982426748E9"
"1568","520000","8.5","101","8.872121415380827E9"
"1569","530000","8.5","101","8.90635244126766E9"
"1570","540000","8.5","101","8.932469635571005E9"
"1571","550000","8.5","101","8.963720219592543E9"
"1572","560000","8.5","101","9.002376609694597E9"
"1573","570000","8.5","101","9.03537222459367E9"
"1574","580000","8.5","101","9.068869338468285E9"
"1575","590000","8.5","101","9.10247925860365E9"
"1576","600000","8.5","101","9.136745649967194E9"
"1577","610000","8.5","101","9.17505263818983E9"
"1578","620000","8.5","101","9.215281375012556E9"
"1579","630000","8.5","101","9.253173900090137E9"
"1580","640000","8.5","101","9.291623477719803E9"
"1581","650000","8.5","101","9.337214556787212E9"
"1582","660000","8.5","101","9.381541942322897E9"
"1583","670000","8.5","101","9.422418867369593E9"
"1584","680000","8.5","101","9.466702352161362E9"
"1585","690000","8.5","101","9.508911068245878E9"
"1586","700000","8.5","101","9.549913761062376E9"
"1587","710000","8.5","101","9.59696162201575E9"
"1588","720000","8.5","101","9.644767482774004E9"
"1589","730000","8.5","101","9.690594546887724E9"
"1590","740000","8.5","101","9.737733252440605E9"
"1591","750000","8.5","101","9.788578725122805E9"
"1592","760000","8.5","101","9.83540640037314E9"
"1593","770000","8.5","101","9.891174555642567E9"
"1594","780000","8.5","101","9.940744241779589E9"
"1596","800000","8.5","101","1.0048419540723585E10"
"1595","790000","8.5","101","9.993686150684666E9"
"1597","810000","8.5","101","1.0094439657571096E10"
"1598","820000","8.5","101","1.0155568262223341E10"
"1599","830000","8.5","101","1.0206728778742418E10"
"1600","840000","8.5","101","1.0262051154445234E10"
"1601","850000","8.5","101","1.0322348450362747E10"
"1602","860000","8.5","101","1.0382188975287E10"
"1603","870000","8.5","101","1.0436678916868446E10"
"1604","880000","8.5","101","1.0495915603539839E10"
"1605","890000","8.5","101","1.0547010345400526E10"
"1606","900000","8.5","101","1.0609551007945236E10"
"1607","910000","8.5","101","1.0668017729891888E10"
"1608","920000","8.5","101","1.0733503433918093E10"
"1609","930000","8.5","101","1.0793126125802881E10"
"1610","940000","8.5","101","1.0852991042142345E10"
"1611","950000","8.5","101","1.0913645307378979E10"
"1612","960000","8.5","101","1.097538714794275E10"
"1613","970000","8.5","101","1.1043436820609226E10"
"1614","980000","8.5","101","1.111025120530006E10"
"1615","990000","8.5","101","1.1181911141800108E10"
"1616","1000000","8.5","101","1.1252811389347567E10"
"1617","0","8.6","101","8.848128562144962E9"
"1618","10000","8.6","101","8.814074855902863E9"
"1619","20000","8.6","101","8.797690322817776E9"
"1620","30000","8.6","101","8.787991227833138E9"
"1621","40000","8.6","101","8.775475388484194E9"
"1622","50000","8.6","101","8.768928887761211E9"
"1623","60000","8.6","101","8.76119066919005E9"
"1624","70000","8.6","101","8.753948362360067E9"
"1625","80000","8.6","101","8.743527491411495E9"
"1626","90000","8.6","101","8.729726093299267E9"
"1627","100000","8.6","101","8.716240146303318E9"
"1628","110000","8.6","101","8.695981677417261E9"
"1629","120000","8.6","101","8.688434394302334E9"
"1630","130000","8.6","101","8.679630444981094E9"
"1631","140000","8.6","101","8.669056300196419E9"
"1632","150000","8.6","101","8.663002285580002E9"
"1633","160000","8.6","101","8.646829547648577E9"
"1634","170000","8.6","101","8.642302824177656E9"
"1635","180000","8.6","101","8.639865761697985E9"
"1636","190000","8.6","101","8.636028559961565E9"
"1637","200000","8.6","101","8.626634145777857E9"
"1638","210000","8.6","101","8.628483309857437E9"
"1639","220000","8.6","101","8.630400482256834E9"
"1640","230000","8.6","101","8.628917221916115E9"
"1641","240000","8.6","101","8.632841172490194E9"
"1642","250000","8.6","101","8.640236224400303E9"
"1643","260000","8.6","101","8.639668447594404E9"
"1644","270000","8.6","101","8.649470031334091E9"
"1645","280000","8.6","101","8.660337247578709E9"
"1646","290000","8.6","101","8.665729537726828E9"
"1647","300000","8.6","101","8.670809176813208E9"
"1648","310000","8.6","101","8.681771379502954E9"
"1649","320000","8.6","101","8.689439418249352E9"
"1650","330000","8.6","101","8.694792444389606E9"
"1651","340000","8.6","101","8.705635712162994E9"
"1652","350000","8.6","101","8.713928295933834E9"
"1653","360000","8.6","101","8.720750587311983E9"
"1654","370000","8.6","101","8.728783045894001E9"
"1655","380000","8.6","101","8.739881083218845E9"
"1656","390000","8.6","101","8.755436535599781E9"
"1657","400000","8.6","101","8.773695866070526E9"
"1658","410000","8.6","101","8.793444968825287E9"
"1659","420000","8.6","101","8.813311200969423E9"
"1660","430000","8.6","101","8.828296281503754E9"
"1661","440000","8.6","101","8.848203701071413E9"
"1662","450000","8.6","101","8.873247225081753E9"
"1665","480000","8.6","101","8.940110676031456E9"
"1663","460000","8.6","101","8.89326810083788E9"
"1664","470000","8.6","101","8.917504718690075E9"
"1666","490000","8.6","101","8.967617002022514E9"
"1667","500000","8.6","101","8.995469220079973E9"
"1668","510000","8.6","101","9.022571506497032E9"
"1669","520000","8.6","101","9.053419465719137E9"
"1670","530000","8.6","101","9.085612337607574E9"
"1671","540000","8.6","101","9.115889968763483E9"
"1672","550000","8.6","101","9.143736701647802E9"
"1673","560000","8.6","101","9.17479620866141E9"
"1674","570000","8.6","101","9.192918783629122E9"
"1675","580000","8.6","101","9.229857658096369E9"
"1676","590000","8.6","101","9.262205896387396E9"
"1677","600000","8.6","101","9.298190647165262E9"
"1678","610000","8.6","101","9.332214289747206E9"
"1679","620000","8.6","101","9.370671458459967E9"
"1680","630000","8.6","101","9.406616378307287E9"
"1681","640000","8.6","101","9.442955908081274E9"
"1683","660000","8.6","101","9.521139518180676E9"
"1682","650000","8.6","101","9.48302381009953E9"
"1684","670000","8.6","101","9.56017308174105E9"
"1685","680000","8.6","101","9.606175215097174E9"
"1687","700000","8.6","101","9.692030052116634E9"
"1686","690000","8.6","101","9.648290393037441E9"
"1688","710000","8.6","101","9.739211241933651E9"
"1689","720000","8.6","101","9.78674809815116E9"
"1690","730000","8.6","101","9.835188357378893E9"
"1691","740000","8.6","101","9.880092426681328E9"
"1692","750000","8.6","101","9.931251025965464E9"
"1693","760000","8.6","101","9.966221362937542E9"
"1694","770000","8.6","101","1.0015453523411427E10"
"1695","780000","8.6","101","1.0066288242680908E10"
"1696","790000","8.6","101","1.011828473006532E10"
"1697","800000","8.6","101","1.017135324450199E10"
"1698","810000","8.6","101","1.02196370582401E10"
"1699","820000","8.6","101","1.0276792089580225E10"
"1700","830000","8.6","101","1.0335718818936436E10"
"1701","840000","8.6","101","1.0388939115525843E10"
"1702","850000","8.6","101","1.0447141173681152E10"
"1703","860000","8.6","101","1.0498014390003601E10"
"1704","870000","8.6","101","1.0554502815448275E10"
"1705","880000","8.6","101","1.061420252511E10"
"1706","890000","8.6","101","1.0672462371713127E10"
"1707","900000","8.6","101","1.073255624163679E10"
"1708","910000","8.6","101","1.078447300679778E10"
"1709","920000","8.6","101","1.0841367862850904E10"
"1711","940000","8.6","101","1.0961399542732677E10"
"1710","930000","8.6","101","1.0900035657645483E10"
"1712","950000","8.6","101","1.1020403563527725E10"
"1713","960000","8.6","101","1.1088614794852026E10"
"1714","970000","8.6","101","1.1149299713182348E10"
"1715","980000","8.6","101","1.1214810512034544E10"
"1716","990000","8.6","101","1.1283228165317333E10"
"1717","1000000","8.6","101","1.1350413447703377E10"
"1718","0","8.7","101","9.139324153320854E9"
"1719","10000","8.7","101","9.096979558886702E9"
"1720","20000","8.7","101","9.063043458232891E9"
"1721","30000","8.7","101","9.024577168463198E9"
"1722","40000","8.7","101","9.008636837081177E9"
"1723","50000","8.7","101","8.988874893509373E9"
"1724","60000","8.7","101","8.971031799245602E9"
"1725","70000","8.7","101","8.969765699623655E9"
"1726","80000","8.7","101","8.965295164409334E9"
"1727","90000","8.7","101","8.955254631890242E9"
"1729","110000","8.7","101","8.948996380994862E9"
"1728","100000","8.7","101","8.955186492008657E9"
"1730","120000","8.7","101","8.94229231466693E9"
"1731","130000","8.7","101","8.926263210443186E9"
"1732","140000","8.7","101","8.91930587254544E9"
"1733","150000","8.7","101","8.904754205296413E9"
"1734","160000","8.7","101","8.888382502512695E9"
"1735","170000","8.7","101","8.877576557560379E9"
"1736","180000","8.7","101","8.868645106844048E9"
"1737","190000","8.7","101","8.861004675939112E9"
"1738","200000","8.7","101","8.864750161921347E9"
"1739","210000","8.7","101","8.860091281478703E9"
"1740","220000","8.7","101","8.855398434247145E9"
"1741","230000","8.7","101","8.854163106121405E9"
"1742","240000","8.7","101","8.848067293969984E9"
"1743","250000","8.7","101","8.844554978818478E9"
"1744","260000","8.7","101","8.851770012595892E9"
"1745","270000","8.7","101","8.862830357575256E9"
"1746","280000","8.7","101","8.86225292262754E9"
"1747","290000","8.7","101","8.866879600479782E9"
"1748","300000","8.7","101","8.875627606854464E9"
"1749","310000","8.7","101","8.884220715630465E9"
"1750","320000","8.7","101","8.894119804530333E9"
"1751","330000","8.7","101","8.904075900021908E9"
"1752","340000","8.7","101","8.916824474044897E9"
"1753","350000","8.7","101","8.923822736254868E9"
"1754","360000","8.7","101","8.934033667714546E9"
"1755","370000","8.7","101","8.933581235962118E9"
"1756","380000","8.7","101","8.948544044111546E9"
"1757","390000","8.7","101","8.960857317149359E9"
"1758","400000","8.7","101","8.975634823720667E9"
"1759","410000","8.7","101","8.994187327143414E9"
"1760","420000","8.7","101","9.011053848861103E9"
